Data;item;v0;v1
2017-01-01 00:00:00.000;12941;22.32;22.32
2017-01-01 00:30:00.000;12941;22.32;22.32
2017-01-01 01:00:00.000;12941;22.4;22.4
2017-01-01 01:30:00.000;12941;22.32;22.32
2017-01-01 02:00:00.000;12941;22.48;22.48
2017-01-01 02:30:00.000;12941;22.16;22.16
2017-01-01 03:00:00.000;12941;22.16;22.16
2017-01-01 03:30:00.000;12941;22.24;22.24
2017-01-01 04:00:00.000;12941;22;22
2017-01-01 04:30:00.000;12941;22.32;22.32
2017-01-01 05:00:00.000;12941;22.32;22.32
2017-01-01 05:30:00.000;12941;22.24;22.24
2017-01-01 06:00:00.000;12941;22.32;22.32
2017-01-01 06:30:00.000;12941;22.4;22.4
2017-01-01 07:00:00.000;12941;22.32;22.32
2017-01-01 07:30:00.000;12941;22.72;22.72
2017-01-01 08:00:00.000;12941;23.04;23.04
2017-01-01 08:30:00.000;12941;23.12;23.12
2017-01-01 09:00:00.000;12941;23.2;23.2
2017-01-01 09:30:00.000;12941;22.96;22.96
2017-01-01 10:00:00.000;12941;22.96;22.96
2017-01-01 10:30:00.000;12941;22.96;22.96
2017-01-01 11:00:00.000;12941;22.88;22.88
2017-01-01 11:30:00.000;12941;22.8;22.8
2017-01-01 12:00:00.000;12941;22.8;22.8
2017-01-01 12:30:00.000;12941;22.72;22.72
2017-01-01 13:00:00.000;12941;22.72;22.72
2017-01-01 13:30:00.000;12941;22.72;22.72
2017-01-01 14:00:00.000;12941;22.88;22.88
2017-01-01 14:30:00.000;12941;22.8;22.8
2017-01-01 15:00:00.000;12941;22.88;22.88
2017-01-01 15:30:00.000;12941;22.72;22.72
2017-01-01 16:00:00.000;12941;22.8;22.8
2017-01-01 16:30:00.000;12941;23.12;23.12
2017-01-01 17:00:00.000;12941;23.04;23.04
2017-01-01 17:30:00.000;12941;22.96;22.96
2017-01-01 18:00:00.000;12941;22.96;22.96
2017-01-01 18:30:00.000;12941;23.04;23.04
2017-01-01 19:00:00.000;12941;22.96;22.96
2017-01-01 19:30:00.000;12941;23.12;23.12
2017-01-01 20:00:00.000;12941;23.12;23.12
2017-01-01 20:30:00.000;12941;23.12;23.12
2017-01-01 21:00:00.000;12941;23.12;23.12
2017-01-01 21:30:00.000;12941;23.2;23.2
2017-01-01 22:00:00.000;12941;23.12;23.12
2017-01-01 22:30:00.000;12941;22.88;22.88
2017-01-01 23:00:00.000;12941;22.72;22.72
2017-01-01 23:30:00.000;12941;22.4;22.4
2017-01-02 00:00:00.000;12941;22.32;22.32
2017-01-02 00:30:00.000;12941;22.32;22.32
2017-01-02 01:00:00.000;12941;22.56;22.56
2017-01-02 01:30:00.000;12941;22.48;22.48
2017-01-02 02:00:00.000;12941;22.24;22.24
2017-01-02 02:30:00.000;12941;22.4;22.4
2017-01-02 03:00:00.000;12941;22.32;22.32
2017-01-02 03:30:00.000;12941;22.48;22.48
2017-01-02 04:00:00.000;12941;22.48;22.48
2017-01-02 04:30:00.000;12941;22.4;22.4
2017-01-02 05:00:00.000;12941;22.4;22.4
2017-01-02 05:30:00.000;12941;22.32;22.32
2017-01-02 06:00:00.000;12941;22.32;22.32
2017-01-02 06:30:00.000;12941;22.24;22.24
2017-01-02 07:00:00.000;12941;22.32;22.32
2017-01-02 07:30:00.000;12941;22.72;22.72
2017-01-02 08:00:00.000;12941;23.12;23.12
2017-01-02 08:30:00.000;12941;22.96;22.96
2017-01-02 09:00:00.000;12941;22.88;22.88
2017-01-02 09:30:00.000;12941;22.8;22.8
2017-01-02 10:00:00.000;12941;22.72;22.72
2017-01-02 10:30:00.000;12941;23.12;23.12
2017-01-02 11:00:00.000;12941;22.96;22.96
2017-01-02 11:30:00.000;12941;23.04;23.04
2017-01-02 12:00:00.000;12941;23.04;23.04
2017-01-02 12:30:00.000;12941;23.04;23.04
2017-01-02 13:00:00.000;12941;23.2;23.2
2017-01-02 13:30:00.000;12941;23.12;23.12
2017-01-02 14:00:00.000;12941;23.12;23.12
2017-01-02 14:30:00.000;12941;23.12;23.12
2017-01-02 15:00:00.000;12941;23.12;23.12
2017-01-02 15:30:00.000;12941;23.04;23.04
2017-01-02 16:00:00.000;12941;22.88;22.88
2017-01-02 16:30:00.000;12941;22.8;22.8
2017-01-02 17:00:00.000;12941;22.72;22.72
2017-01-02 17:30:00.000;12941;22.72;22.72
2017-01-02 18:00:00.000;12941;22.72;22.72
2017-01-02 18:30:00.000;12941;22.64;22.64
2017-01-02 19:00:00.000;12941;22.8;22.8
2017-01-02 19:30:00.000;12941;22.8;22.8
2017-01-02 20:00:00.000;12941;22.72;22.72
2017-01-02 20:30:00.000;12941;22.8;22.8
2017-01-02 21:00:00.000;12941;22.8;22.8
2017-01-02 21:30:00.000;12941;22.8;22.8
2017-01-02 22:00:00.000;12941;22.8;22.8
2017-01-02 22:30:00.000;12941;23.12;23.12
2017-01-02 23:00:00.000;12941;23.2;23.2
2017-01-02 23:30:00.000;12941;22.56;22.56
2017-01-03 00:00:00.000;12941;22.56;22.56
2017-01-03 00:30:00.000;12941;22.56;22.56
2017-01-03 01:00:00.000;12941;22.16;22.16
2017-01-03 01:30:00.000;12941;22.32;22.32
2017-01-03 02:00:00.000;12941;22.4;22.4
2017-01-03 02:30:00.000;12941;22.56;22.56
2017-01-03 03:00:00.000;12941;22.64;22.64
2017-01-03 03:30:00.000;12941;22.48;22.48
2017-01-03 04:00:00.000;12941;22.48;22.48
2017-01-03 04:30:00.000;12941;22.56;22.56
2017-01-03 05:00:00.000;12941;22.4;22.4
2017-01-03 05:30:00.000;12941;22.48;22.48
2017-01-03 06:00:00.000;12941;22.32;22.32
2017-01-03 06:30:00.000;12941;22.32;22.32
2017-01-03 07:00:00.000;12941;22.08;22.08
2017-01-03 07:30:00.000;12941;22.64;22.64
2017-01-03 08:00:00.000;12941;23.28;23.28
2017-01-03 08:30:00.000;12941;23.28;23.28
2017-01-03 09:00:00.000;12941;23.28;23.28
2017-01-03 09:30:00.000;12941;23.12;23.12
2017-01-03 10:00:00.000;12941;22.96;22.96
2017-01-03 10:30:00.000;12941;22.88;22.88
2017-01-03 11:00:00.000;12941;22.72;22.72
2017-01-03 11:30:00.000;12941;22.8;22.8
2017-01-03 12:00:00.000;12941;22.8;22.8
2017-01-03 12:30:00.000;12941;22.72;22.72
2017-01-03 13:00:00.000;12941;22.64;22.64
2017-01-03 13:30:00.000;12941;22.8;22.8
2017-01-03 14:00:00.000;12941;22.72;22.72
2017-01-03 14:30:00.000;12941;0;0
2017-01-03 15:00:00.000;12941;22.8;22.8
2017-01-03 15:30:00.000;12941;22.72;22.72
2017-01-03 16:00:00.000;12941;22.8;22.8
2017-01-03 16:30:00.000;12941;22.8;22.8
2017-01-03 17:00:00.000;12941;23.12;23.12
2017-01-03 17:30:00.000;12941;22.96;22.96
2017-01-03 18:00:00.000;12941;22.96;22.96
2017-01-03 18:30:00.000;12941;22.96;22.96
2017-01-03 19:00:00.000;12941;22.96;22.96
2017-01-03 19:30:00.000;12941;23.12;23.12
2017-01-03 20:00:00.000;12941;23.12;23.12
2017-01-03 20:30:00.000;12941;23.28;23.28
2017-01-03 21:00:00.000;12941;23.12;23.12
2017-01-03 21:30:00.000;12941;23.12;23.12
2017-01-03 22:00:00.000;12941;23.28;23.28
2017-01-03 22:30:00.000;12941;23.44;23.44
2017-01-03 23:00:00.000;12941;23.6;23.6
2017-01-03 23:30:00.000;12941;22.72;22.72
2017-01-04 00:00:00.000;12941;22.56;22.56
2017-01-04 00:30:00.000;12941;22.72;22.72
2017-01-04 01:00:00.000;12941;22.56;22.56
2017-01-04 01:30:00.000;12941;22.32;22.32
2017-01-04 02:00:00.000;12941;22.4;22.4
2017-01-04 02:30:00.000;12941;22.48;22.48
2017-01-04 03:00:00.000;12941;22.56;22.56
2017-01-04 03:30:00.000;12941;22.48;22.48
2017-01-04 04:00:00.000;12941;22.48;22.48
2017-01-04 04:30:00.000;12941;22.48;22.48
2017-01-04 05:00:00.000;12941;22.56;22.56
2017-01-04 05:30:00.000;12941;22.48;22.48
2017-01-04 06:00:00.000;12941;22.4;22.4
2017-01-04 06:30:00.000;12941;22.4;22.4
2017-01-04 07:00:00.000;12941;22.4;22.4
2017-01-04 07:30:00.000;12941;22.72;22.72
2017-01-04 08:00:00.000;12941;22.88;22.88
2017-01-04 08:30:00.000;12941;22.72;22.72
2017-01-04 09:00:00.000;12941;22.96;22.96
2017-01-04 09:30:00.000;12941;23.12;23.12
2017-01-04 10:00:00.000;12941;22.96;22.96
2017-01-04 10:30:00.000;12941;22.96;22.96
2017-01-04 11:00:00.000;12941;22.8;22.8
2017-01-04 11:30:00.000;12941;22.88;22.88
2017-01-04 12:00:00.000;12941;22.72;22.72
2017-01-04 12:30:00.000;12941;22.8;22.8
2017-01-04 13:00:00.000;12941;22.88;22.88
2017-01-04 13:30:00.000;12941;22.8;22.8
2017-01-04 14:00:00.000;12941;22.88;22.88
2017-01-04 14:30:00.000;12941;22.88;22.88
2017-01-04 15:00:00.000;12941;22.88;22.88
2017-01-04 15:30:00.000;12941;22.88;22.88
2017-01-04 16:00:00.000;12941;22.72;22.72
2017-01-04 16:30:00.000;12941;22.88;22.88
2017-01-04 17:00:00.000;12941;23.12;23.12
2017-01-04 17:30:00.000;12941;23.2;23.2
2017-01-04 18:00:00.000;12941;22.96;22.96
2017-01-04 18:30:00.000;12941;23.2;23.2
2017-01-04 19:00:00.000;12941;23.28;23.28
2017-01-04 19:30:00.000;12941;23.28;23.28
2017-01-04 20:00:00.000;12941;23.36;23.36
2017-01-04 20:30:00.000;12941;23.28;23.28
2017-01-04 21:00:00.000;12941;23.36;23.36
2017-01-04 21:30:00.000;12941;23.36;23.36
2017-01-04 22:00:00.000;12941;23.52;23.52
2017-01-04 22:30:00.000;12941;23.04;23.04
2017-01-04 23:00:00.000;12941;23.12;23.12
2017-01-04 23:30:00.000;12941;22.96;22.96
2017-01-05 00:00:00.000;12941;22.48;22.48
2017-01-05 00:30:00.000;12941;22.16;22.16
2017-01-05 01:00:00.000;12941;22.24;22.24
2017-01-05 01:30:00.000;12941;22.32;22.32
2017-01-05 02:00:00.000;12941;22.48;22.48
2017-01-05 02:30:00.000;12941;22.48;22.48
2017-01-05 03:00:00.000;12941;22.56;22.56
2017-01-05 03:30:00.000;12941;22.48;22.48
2017-01-05 04:00:00.000;12941;22.48;22.48
2017-01-05 04:30:00.000;12941;22.64;22.64
2017-01-05 05:00:00.000;12941;22.4;22.4
2017-01-05 05:30:00.000;12941;22.56;22.56
2017-01-05 06:00:00.000;12941;22.4;22.4
2017-01-05 06:30:00.000;12941;22.56;22.56
2017-01-05 07:00:00.000;12941;22.48;22.48
2017-01-05 07:30:00.000;12941;22.72;22.72
2017-01-05 08:00:00.000;12941;22.96;22.96
2017-01-05 08:30:00.000;12941;22.8;22.8
