Data;item;v0;v1
2014-09-01 00:00:00.000;12941;18.4;18.4
2014-09-01 00:30:00.000;12941;14.16;14.16
2014-09-01 01:00:00.000;12941;1.92;1.92
2014-09-01 01:30:00.000;12941;1.92;1.92
2014-09-01 02:00:00.000;12941;1.92;1.92
2014-09-01 02:30:00.000;12941;1.84;1.84
2014-09-01 03:00:00.000;12941;1.76;1.76
2014-09-01 03:30:00.000;12941;1.92;1.92
2014-09-01 04:00:00.000;12941;1.92;1.92
2014-09-01 04:30:00.000;12941;2.24;2.24
2014-09-01 05:00:00.000;12941;2;2
2014-09-01 05:30:00.000;12941;2.08;2.08
2014-09-01 06:00:00.000;12941;2.16;2.16
2014-09-01 06:30:00.000;12941;1.44;1.44
2014-09-01 07:00:00.000;12941;1.2;1.2
2014-09-01 07:30:00.000;12941;1.68;1.68
2014-09-01 08:00:00.000;12941;1.68;1.68
2014-09-01 08:30:00.000;12941;1.76;1.76
2014-09-01 09:00:00.000;12941;1.68;1.68
2014-09-01 09:30:00.000;12941;1.68;1.68
2014-09-01 10:00:00.000;12941;1.68;1.68
2014-09-01 10:30:00.000;12941;1.76;1.76
2014-09-01 11:00:00.000;12941;1.68;1.68
2014-09-01 11:30:00.000;12941;2.08;2.08
2014-09-01 12:00:00.000;12941;1.68;1.68
2014-09-01 12:30:00.000;12941;1.68;1.68
2014-09-01 13:00:00.000;12941;1.76;1.76
2014-09-01 13:30:00.000;12941;1.6;1.6
2014-09-01 14:00:00.000;12941;1.92;1.92
2014-09-01 14:30:00.000;12941;1.84;1.84
2014-09-01 15:00:00.000;12941;1.68;1.68
2014-09-01 15:30:00.000;12941;1.68;1.68
2014-09-01 16:00:00.000;12941;1.76;1.76
2014-09-01 16:30:00.000;12941;1.76;1.76
2014-09-01 17:00:00.000;12941;1.76;1.76
2014-09-01 17:30:00.000;12941;1.68;1.68
2014-09-01 18:00:00.000;12941;1.76;1.76
2014-09-01 18:30:00.000;12941;1.92;1.92
2014-09-01 19:00:00.000;12941;1.6;1.6
2014-09-01 19:30:00.000;12941;1.68;1.68
2014-09-01 20:00:00.000;12941;1.84;1.84
2014-09-01 20:30:00.000;12941;2.16;2.16
2014-09-01 21:00:00.000;12941;3.04;3.04
2014-09-01 21:30:00.000;12941;18.8;18.8
2014-09-01 22:00:00.000;12941;18.96;18.96
2014-09-01 22:30:00.000;12941;18.88;18.88
2014-09-01 23:00:00.000;12941;18.8;18.8
2014-09-01 23:30:00.000;12941;18.88;18.88
2014-09-02 00:00:00.000;12941;16.64;16.64
2014-09-02 00:30:00.000;12941;1.76;1.76
2014-09-02 01:00:00.000;12941;1.68;1.68
2014-09-02 01:30:00.000;12941;1.6;1.6
2014-09-02 02:00:00.000;12941;1.68;1.68
2014-09-02 02:30:00.000;12941;1.68;1.68
2014-09-02 03:00:00.000;12941;1.68;1.68
2014-09-02 03:30:00.000;12941;1.76;1.76
2014-09-02 04:00:00.000;12941;2.08;2.08
2014-09-02 04:30:00.000;12941;2.08;2.08
2014-09-02 05:00:00.000;12941;1.76;1.76
2014-09-02 05:30:00.000;12941;2.24;2.24
2014-09-02 06:00:00.000;12941;2.32;2.32
2014-09-02 06:30:00.000;12941;1.52;1.52
2014-09-02 07:00:00.000;12941;2.08;2.08
2014-09-02 07:30:00.000;12941;2.32;2.32
2014-09-02 08:00:00.000;12941;1.28;1.28
2014-09-02 08:30:00.000;12941;1.28;1.28
2014-09-02 09:00:00.000;12941;1.28;1.28
2014-09-02 09:30:00.000;12941;1.2;1.2
2014-09-02 10:00:00.000;12941;1.28;1.28
2014-09-02 10:30:00.000;12941;1.28;1.28
2014-09-02 11:00:00.000;12941;1.2;1.2
2014-09-02 11:30:00.000;12941;2.08;2.08
2014-09-02 12:00:00.000;12941;1.92;1.92
2014-09-02 12:30:00.000;12941;2.16;2.16
2014-09-02 13:00:00.000;12941;1.28;1.28
2014-09-02 13:30:00.000;12941;1.2;1.2
2014-09-02 14:00:00.000;12941;1.28;1.28
2014-09-02 14:30:00.000;12941;1.28;1.28
2014-09-02 15:00:00.000;12941;1.28;1.28
2014-09-02 15:30:00.000;12941;1.28;1.28
2014-09-02 16:00:00.000;12941;1.28;1.28
2014-09-02 16:30:00.000;12941;1.44;1.44
2014-09-02 17:00:00.000;12941;15.04;15.04
2014-09-02 17:30:00.000;12941;17.92;17.92
2014-09-02 18:00:00.000;12941;17.92;17.92
2014-09-02 18:30:00.000;12941;18.16;18.16
2014-09-02 19:00:00.000;12941;17.84;17.84
2014-09-02 19:30:00.000;12941;17.92;17.92
2014-09-02 20:00:00.000;12941;18.08;18.08
2014-09-02 20:30:00.000;12941;18.32;18.32
2014-09-02 21:00:00.000;12941;18.24;18.24
2014-09-02 21:30:00.000;12941;18.32;18.32
2014-09-02 22:00:00.000;12941;18.32;18.32
2014-09-02 22:30:00.000;12941;18.4;18.4
2014-09-02 23:00:00.000;12941;18.64;18.64
2014-09-02 23:30:00.000;12941;18.56;18.56
2014-09-03 00:00:00.000;12941;18.56;18.56
2014-09-03 00:30:00.000;12941;18.56;18.56
2014-09-03 01:00:00.000;12941;2.88;2.88
2014-09-03 01:30:00.000;12941;1.84;1.84
2014-09-03 02:00:00.000;12941;2.08;2.08
2014-09-03 02:30:00.000;12941;1.84;1.84
2014-09-03 03:00:00.000;12941;1.92;1.92
2014-09-03 03:30:00.000;12941;1.84;1.84
2014-09-03 04:00:00.000;12941;1.76;1.76
2014-09-03 04:30:00.000;12941;1.84;1.84
2014-09-03 05:00:00.000;12941;2.16;2.16
2014-09-03 05:30:00.000;12941;2.4;2.4
2014-09-03 06:00:00.000;12941;1.92;1.92
2014-09-03 06:30:00.000;12941;1.84;1.84
2014-09-03 07:00:00.000;12941;1.44;1.44
2014-09-03 07:30:00.000;12941;0;0
2014-09-03 08:00:00.000;12941;1.68;1.68
2014-09-03 08:30:00.000;12941;9.12;9.12
2014-09-03 09:00:00.000;12941;9.92;9.92
2014-09-03 09:30:00.000;12941;10.24;10.24
2014-09-03 10:00:00.000;12941;9.52;9.52
2014-09-03 10:30:00.000;12941;9.52;9.52
2014-09-03 11:00:00.000;12941;9.52;9.52
2014-09-03 11:30:00.000;12941;9.6;9.6
2014-09-03 12:00:00.000;12941;9.92;9.92
2014-09-03 12:30:00.000;12941;9.6;9.6
2014-09-03 13:00:00.000;12941;23.52;23.52
2014-09-03 13:30:00.000;12941;26.08;26.08
2014-09-03 14:00:00.000;12941;26;26
2014-09-03 14:30:00.000;12941;26.16;26.16
2014-09-03 15:00:00.000;12941;26;26
2014-09-03 15:30:00.000;12941;26;26
2014-09-03 16:00:00.000;12941;26;26
2014-09-03 16:30:00.000;12941;25.92;25.92
2014-09-03 17:00:00.000;12941;18.96;18.96
2014-09-03 17:30:00.000;12941;17.84;17.84
2014-09-03 18:00:00.000;12941;17.68;17.68
2014-09-03 18:30:00.000;12941;18.16;18.16
2014-09-03 19:00:00.000;12941;17.76;17.76
2014-09-03 19:30:00.000;12941;17.68;17.68
2014-09-03 20:00:00.000;12941;18;18
2014-09-03 20:30:00.000;12941;18.16;18.16
2014-09-03 21:00:00.000;12941;18.32;18.32
2014-09-03 21:30:00.000;12941;18.24;18.24
2014-09-03 22:00:00.000;12941;18.24;18.24
2014-09-03 22:30:00.000;12941;18.16;18.16
2014-09-03 23:00:00.000;12941;18.24;18.24
2014-09-03 23:30:00.000;12941;18.24;18.24
2014-09-04 00:00:00.000;12941;18.16;18.16
2014-09-04 00:30:00.000;12941;18.24;18.24
2014-09-04 01:00:00.000;12941;11.44;11.44
2014-09-04 01:30:00.000;12941;1.68;1.68
2014-09-04 02:00:00.000;12941;1.68;1.68
2014-09-04 02:30:00.000;12941;1.68;1.68
2014-09-04 03:00:00.000;12941;1.68;1.68
2014-09-04 03:30:00.000;12941;1.76;1.76
2014-09-04 04:00:00.000;12941;1.68;1.68
2014-09-04 04:30:00.000;12941;1.68;1.68
2014-09-04 05:00:00.000;12941;1.68;1.68
2014-09-04 05:30:00.000;12941;1.84;1.84
2014-09-04 06:00:00.000;12941;1.68;1.68
2014-09-04 06:30:00.000;12941;1.52;1.52
2014-09-04 07:00:00.000;12941;2.08;2.08
2014-09-04 07:30:00.000;12941;2.24;2.24
2014-09-04 08:00:00.000;12941;2;2
2014-09-04 08:30:00.000;12941;2.16;2.16
2014-09-04 09:00:00.000;12941;2;2
2014-09-04 09:30:00.000;12941;2.16;2.16
2014-09-04 10:00:00.000;12941;2.64;2.64
2014-09-04 10:30:00.000;12941;1.84;1.84
2014-09-04 11:00:00.000;12941;1.68;1.68
2014-09-04 11:30:00.000;12941;1.28;1.28
2014-09-04 12:00:00.000;12941;1.28;1.28
2014-09-04 12:30:00.000;12941;1.6;1.6
2014-09-04 13:00:00.000;12941;1.2;1.2
2014-09-04 13:30:00.000;12941;1.28;1.28
2014-09-04 14:00:00.000;12941;1.28;1.28
2014-09-04 14:30:00.000;12941;1.28;1.28
2014-09-04 15:00:00.000;12941;1.28;1.28
2014-09-04 15:30:00.000;12941;1.44;1.44
2014-09-04 16:00:00.000;12941;1.28;1.28
2014-09-04 16:30:00.000;12941;1.76;1.76
2014-09-04 17:00:00.000;12941;17.84;17.84
2014-09-04 17:30:00.000;12941;17.76;17.76
2014-09-04 18:00:00.000;12941;17.76;17.76
2014-09-04 18:30:00.000;12941;18.08;18.08
2014-09-04 19:00:00.000;12941;17.76;17.76
2014-09-04 19:30:00.000;12941;17.84;17.84
2014-09-04 20:00:00.000;12941;18;18
2014-09-04 20:30:00.000;12941;18.24;18.24
2014-09-04 21:00:00.000;12941;18.24;18.24
2014-09-04 21:30:00.000;12941;18.64;18.64
2014-09-04 22:00:00.000;12941;18.24;18.24
2014-09-04 22:30:00.000;12941;18.24;18.24
2014-09-04 23:00:00.000;12941;18.32;18.32
2014-09-04 23:30:00.000;12941;18.24;18.24
2014-09-05 00:00:00.000;12941;18.16;18.16
2014-09-05 00:30:00.000;12941;18.24;18.24
2014-09-05 01:00:00.000;12941;11.6;11.6
2014-09-05 01:30:00.000;12941;1.68;1.68
2014-09-05 02:00:00.000;12941;2.08;2.08
2014-09-05 02:30:00.000;12941;1.92;1.92
2014-09-05 03:00:00.000;12941;2;2
2014-09-05 03:30:00.000;12941;1.92;1.92
2014-09-05 04:00:00.000;12941;1.92;1.92
2014-09-05 04:30:00.000;12941;2;2
2014-09-05 05:00:00.000;12941;2.8;2.8
2014-09-05 05:30:00.000;12941;2.64;2.64
2014-09-05 06:00:00.000;12941;2.08;2.08
2014-09-05 06:30:00.000;12941;1.68;1.68
2014-09-05 07:00:00.000;12941;2.32;2.32
2014-09-05 07:30:00.000;12941;2;2
2014-09-05 08:00:00.000;12941;2;2
2014-09-05 08:30:00.000;12941;1.68;1.68
2014-09-05 09:00:00.000;12941;1.68;1.68
2014-09-05 09:30:00.000;12941;1.84;1.84
2014-09-05 10:00:00.000;12941;1.92;1.92
2014-09-05 10:30:00.000;12941;1.68;1.68
2014-09-05 11:00:00.000;12941;1.68;1.68
2014-09-05 11:30:00.000;12941;1.68;1.68
2014-09-05 12:00:00.000;12941;1.76;1.76
2014-09-05 12:30:00.000;12941;1.92;1.92
2014-09-05 13:00:00.000;12941;1.68;1.68
2014-09-05 13:30:00.000;12941;1.52;1.52
2014-09-05 14:00:00.000;12941;1.68;1.68
2014-09-05 14:30:00.000;12941;1.68;1.68
2014-09-05 15:00:00.000;12941;1.6;1.6
2014-09-05 15:30:00.000;12941;1.68;1.68
2014-09-05 16:00:00.000;12941;1.76;1.76
2014-09-05 16:30:00.000;12941;2.4;2.4
2014-09-05 17:00:00.000;12941;18.24;18.24
2014-09-05 17:30:00.000;12941;18.08;18.08
2014-09-05 18:00:00.000;12941;18;18
2014-09-05 18:30:00.000;12941;18.4;18.4
2014-09-05 19:00:00.000;12941;18.08;18.08
2014-09-05 19:30:00.000;12941;18;18
2014-09-05 20:00:00.000;12941;18.48;18.48
2014-09-05 20:30:00.000;12941;18.56;18.56
2014-09-05 21:00:00.000;12941;18.56;18.56
2014-09-05 21:30:00.000;12941;18.56;18.56
2014-09-05 22:00:00.000;12941;18.56;18.56
2014-09-05 22:30:00.000;12941;18.32;18.32
2014-09-05 23:00:00.000;12941;18.56;18.56
2014-09-05 23:30:00.000;12941;18.56;18.56
2014-09-06 00:00:00.000;12941;18.4;18.4
2014-09-06 00:30:00.000;12941;18.08;18.08
2014-09-06 01:00:00.000;12941;18.08;18.08
2014-09-06 01:30:00.000;12941;5.04;5.04
2014-09-06 02:00:00.000;12941;1.68;1.68
2014-09-06 02:30:00.000;12941;1.68;1.68
2014-09-06 03:00:00.000;12941;1.6;1.6
2014-09-06 03:30:00.000;12941;1.68;1.68
2014-09-06 04:00:00.000;12941;1.68;1.68
2014-09-06 04:30:00.000;12941;1.84;1.84
2014-09-06 05:00:00.000;12941;2.16;2.16
2014-09-06 05:30:00.000;12941;2.16;2.16
2014-09-06 06:00:00.000;12941;1.92;1.92
2014-09-06 06:30:00.000;12941;2;2
2014-09-06 07:00:00.000;12941;1.76;1.76
2014-09-06 07:30:00.000;12941;1.28;1.28
2014-09-06 08:00:00.000;12941;1.28;1.28
2014-09-06 08:30:00.000;12941;1.92;1.92
2014-09-06 09:00:00.000;12941;2;2
2014-09-06 09:30:00.000;12941;2.32;2.32
2014-09-06 10:00:00.000;12941;1.76;1.76
2014-09-06 10:30:00.000;12941;1.52;1.52
2014-09-06 11:00:00.000;12941;1.52;1.52
2014-09-06 11:30:00.000;12941;1.36;1.36
2014-09-06 12:00:00.000;12941;1.28;1.28
2014-09-06 12:30:00.000;12941;1.28;1.28
2014-09-06 13:00:00.000;12941;1.68;1.68
2014-09-06 13:30:00.000;12941;1.28;1.28
2014-09-06 14:00:00.000;12941;1.28;1.28
2014-09-06 14:30:00.000;12941;1.28;1.28
2014-09-06 15:00:00.000;12941;1.28;1.28
2014-09-06 15:30:00.000;12941;1.2;1.2
2014-09-06 16:00:00.000;12941;1.28;1.28
2014-09-06 16:30:00.000;12941;1.28;1.28
2014-09-06 17:00:00.000;12941;1.28;1.28
2014-09-06 17:30:00.000;12941;1.28;1.28
2014-09-06 18:00:00.000;12941;1.36;1.36
2014-09-06 18:30:00.000;12941;1.6;1.6
2014-09-06 19:00:00.000;12941;1.52;1.52
2014-09-06 19:30:00.000;12941;1.2;1.2
2014-09-06 20:00:00.000;12941;1.68;1.68
2014-09-06 20:30:00.000;12941;15.28;15.28
2014-09-06 21:00:00.000;12941;18.48;18.48
2014-09-06 21:30:00.000;12941;18.16;18.16
2014-09-06 22:00:00.000;12941;18.16;18.16
2014-09-06 22:30:00.000;12941;18.4;18.4
2014-09-06 23:00:00.000;12941;18.08;18.08
2014-09-06 23:30:00.000;12941;18.16;18.16
2014-09-07 00:00:00.000;12941;18.16;18.16
2014-09-07 00:30:00.000;12941;12.88;12.88
2014-09-07 01:00:00.000;12941;1.84;1.84
2014-09-07 01:30:00.000;12941;1.68;1.68
2014-09-07 02:00:00.000;12941;1.84;1.84
2014-09-07 02:30:00.000;12941;1.92;1.92
2014-09-07 03:00:00.000;12941;1.84;1.84
2014-09-07 03:30:00.000;12941;1.68;1.68
2014-09-07 04:00:00.000;12941;2.32;2.32
2014-09-07 04:30:00.000;12941;2.16;2.16
2014-09-07 05:00:00.000;12941;2.32;2.32
2014-09-07 05:30:00.000;12941;1.92;1.92
2014-09-07 06:00:00.000;12941;1.52;1.52
2014-09-07 06:30:00.000;12941;1.84;1.84
2014-09-07 07:00:00.000;12941;1.76;1.76
2014-09-07 07:30:00.000;12941;1.76;1.76
2014-09-07 08:00:00.000;12941;1.52;1.52
2014-09-07 08:30:00.000;12941;2.24;2.24
2014-09-07 09:00:00.000;12941;2;2
2014-09-07 09:30:00.000;12941;1.6;1.6
2014-09-07 10:00:00.000;12941;1.84;1.84
2014-09-07 10:30:00.000;12941;2.4;2.4
2014-09-07 11:00:00.000;12941;2.56;2.56
2014-09-07 11:30:00.000;12941;1.6;1.6
2014-09-07 12:00:00.000;12941;1.76;1.76
2014-09-07 12:30:00.000;12941;1.68;1.68
2014-09-07 13:00:00.000;12941;1.76;1.76
2014-09-07 13:30:00.000;12941;1.28;1.28
2014-09-07 14:00:00.000;12941;1.36;1.36
2014-09-07 14:30:00.000;12941;1.28;1.28
2014-09-07 15:00:00.000;12941;1.36;1.36
2014-09-07 15:30:00.000;12941;1.36;1.36
2014-09-07 16:00:00.000;12941;1.36;1.36
2014-09-07 16:30:00.000;12941;1.44;1.44
2014-09-07 17:00:00.000;12941;1.36;1.36
2014-09-07 17:30:00.000;12941;1.28;1.28
2014-09-07 18:00:00.000;12941;1.28;1.28
2014-09-07 18:30:00.000;12941;1.6;1.6
2014-09-07 19:00:00.000;12941;1.28;1.28
