Data;item;v0;v1
2014-11-01 00:00:00.000;12941;53.76;53.76
2014-11-01 00:30:00.000;12941;38.56;38.56
2014-11-01 01:00:00.000;12941;43.44;43.44
2014-11-01 01:30:00.000;12941;51.44;51.44
2014-11-01 02:00:00.000;12941;35.84;35.84
2014-11-01 02:30:00.000;12941;35.92;35.92
2014-11-01 03:00:00.000;12941;51.36;51.36
2014-11-01 03:30:00.000;12941;36.96;36.96
2014-11-01 04:00:00.000;12941;36.16;36.16
2014-11-01 04:30:00.000;12941;36;36
2014-11-01 05:00:00.000;12941;48.56;48.56
2014-11-01 05:30:00.000;12941;36.08;36.08
2014-11-01 06:00:00.000;12941;36.32;36.32
2014-11-01 06:30:00.000;12941;36.56;36.56
2014-11-01 07:00:00.000;12941;41.44;41.44
2014-11-01 07:30:00.000;12941;43.52;43.52
2014-11-01 08:00:00.000;12941;36.16;36.16
2014-11-01 08:30:00.000;12941;37.68;37.68
2014-11-01 09:00:00.000;12941;45.28;45.28
2014-11-01 09:30:00.000;12941;44.24;44.24
2014-11-01 10:00:00.000;12941;37.6;37.6
2014-11-01 10:30:00.000;12941;50.48;50.48
2014-11-01 11:00:00.000;12941;45.36;45.36
2014-11-01 11:30:00.000;12941;41.04;41.04
2014-11-01 12:00:00.000;12941;53.44;53.44
2014-11-01 12:30:00.000;12941;53.6;53.6
2014-11-01 13:00:00.000;12941;41.68;41.68
2014-11-01 13:30:00.000;12941;44.32;44.32
2014-11-01 14:00:00.000;12941;53.2;53.2
2014-11-01 14:30:00.000;12941;44.64;44.64
2014-11-01 15:00:00.000;12941;41.76;41.76
2014-11-01 15:30:00.000;12941;53.6;53.6
2014-11-01 16:00:00.000;12941;50.88;50.88
2014-11-01 16:30:00.000;12941;36.64;36.64
2014-11-01 17:00:00.000;12941;53.2;53.2
2014-11-01 17:30:00.000;12941;53.28;53.28
2014-11-01 18:00:00.000;12941;53.92;53.92
2014-11-01 18:30:00.000;12941;53.92;53.92
2014-11-01 19:00:00.000;12941;54.48;54.48
2014-11-01 19:30:00.000;12941;54.24;54.24
2014-11-01 20:00:00.000;12941;54.24;54.24
2014-11-01 20:30:00.000;12941;47.84;47.84
2014-11-01 21:00:00.000;12941;44.32;44.32
2014-11-01 21:30:00.000;12941;53.84;53.84
2014-11-01 22:00:00.000;12941;53.68;53.68
2014-11-01 22:30:00.000;12941;53.28;53.28
2014-11-01 23:00:00.000;12941;37.44;37.44
2014-11-01 23:30:00.000;12941;49.92;49.92
2014-11-02 00:00:00.000;12941;49.84;49.84
2014-11-02 00:30:00.000;12941;36.48;36.48
2014-11-02 01:00:00.000;12941;45.52;45.52
2014-11-02 01:30:00.000;12941;45.44;45.44
2014-11-02 02:00:00.000;12941;35.6;35.6
2014-11-02 02:30:00.000;12941;35.68;35.68
2014-11-02 03:00:00.000;12941;48.32;48.32
2014-11-02 03:30:00.000;12941;36.64;36.64
2014-11-02 04:00:00.000;12941;36.08;36.08
2014-11-02 04:30:00.000;12941;36.56;36.56
2014-11-02 05:00:00.000;12941;37.76;37.76
2014-11-02 05:30:00.000;12941;46.08;46.08
2014-11-02 06:00:00.000;12941;36.96;36.96
2014-11-02 06:30:00.000;12941;36.48;36.48
2014-11-02 07:00:00.000;12941;36.32;36.32
