Data;item;v0;v1
2016-01-01 00:00:00.000;12941;32.64;32.64
2016-01-01 00:30:00.000;12941;32.4;32.4
2016-01-01 01:00:00.000;12941;32.4;32.4
2016-01-01 01:30:00.000;12941;32.4;32.4
2016-01-01 02:00:00.000;12941;32.64;32.64
2016-01-01 02:30:00.000;12941;31.92;31.92
2016-01-01 03:00:00.000;12941;32;32
2016-01-01 03:30:00.000;12941;32.16;32.16
2016-01-01 04:00:00.000;12941;32.08;32.08
2016-01-01 04:30:00.000;12941;32.72;32.72
2016-01-01 05:00:00.000;12941;32.4;32.4
2016-01-01 05:30:00.000;12941;33.2;33.2
2016-01-01 06:00:00.000;12941;32.96;32.96
2016-01-01 06:30:00.000;12941;32.8;32.8
2016-01-01 07:00:00.000;12941;32.56;32.56
2016-01-01 07:30:00.000;12941;32.88;32.88
2016-01-01 08:00:00.000;12941;33.44;33.44
2016-01-01 08:30:00.000;12941;33.28;33.28
2016-01-01 09:00:00.000;12941;33.36;33.36
2016-01-01 09:30:00.000;12941;33.44;33.44
2016-01-01 10:00:00.000;12941;33.12;33.12
2016-01-01 10:30:00.000;12941;32.96;32.96
2016-01-01 11:00:00.000;12941;32.48;32.48
2016-01-01 11:30:00.000;12941;32.4;32.4
2016-01-01 12:00:00.000;12941;32.16;32.16
2016-01-01 12:30:00.000;12941;32.72;32.72
2016-01-01 13:00:00.000;12941;32.4;32.4
2016-01-01 13:30:00.000;12941;32.24;32.24
2016-01-01 14:00:00.000;12941;32.32;32.32
2016-01-01 14:30:00.000;12941;32.32;32.32
2016-01-01 15:00:00.000;12941;32.56;32.56
2016-01-01 15:30:00.000;12941;33.2;33.2
2016-01-01 16:00:00.000;12941;33.2;33.2
2016-01-01 16:30:00.000;12941;32.96;32.96
2016-01-01 17:00:00.000;12941;33.28;33.28
2016-01-01 17:30:00.000;12941;32.96;32.96
2016-01-01 18:00:00.000;12941;32.96;32.96
2016-01-01 18:30:00.000;12941;33.36;33.36
2016-01-01 19:00:00.000;12941;32.88;32.88
2016-01-01 19:30:00.000;12941;32.96;32.96
2016-01-01 20:00:00.000;12941;32.96;32.96
2016-01-01 20:30:00.000;12941;33.12;33.12
2016-01-01 21:00:00.000;12941;33.04;33.04
2016-01-01 21:30:00.000;12941;33.12;33.12
2016-01-01 22:00:00.000;12941;33.2;33.2
2016-01-01 22:30:00.000;12941;33.36;33.36
2016-01-01 23:00:00.000;12941;33.44;33.44
2016-01-01 23:30:00.000;12941;32.48;32.48
