Data;item;v0;v1
2014-01-01 00:00:00.000;12941;52.64;52.64
2014-01-01 00:30:00.000;12941;52.08;52.08
2014-01-01 01:00:00.000;12941;52;52
2014-01-01 01:30:00.000;12941;36.88;36.88
2014-01-01 02:00:00.000;12941;35.52;35.52
2014-01-01 02:30:00.000;12941;35.52;35.52
2014-01-01 03:00:00.000;12941;35.84;35.84
2014-01-01 03:30:00.000;12941;36;36
2014-01-01 04:00:00.000;12941;36;36
2014-01-01 04:30:00.000;12941;35.2;35.2
2014-01-01 05:00:00.000;12941;35.2;35.2
2014-01-01 05:30:00.000;12941;35.12;35.12
2014-01-01 06:00:00.000;12941;35.2;35.2
2014-01-01 06:30:00.000;12941;35.2;35.2
2014-01-01 07:00:00.000;12941;36;36
2014-01-01 07:30:00.000;12941;36;36
2014-01-01 08:00:00.000;12941;36.88;36.88
2014-01-01 08:30:00.000;12941;36.96;36.96
2014-01-01 09:00:00.000;12941;37.44;37.44
2014-01-01 09:30:00.000;12941;37.44;37.44
2014-01-01 10:00:00.000;12941;36.64;36.64
2014-01-01 10:30:00.000;12941;36.48;36.48
2014-01-01 11:00:00.000;12941;36.4;36.4
2014-01-01 11:30:00.000;12941;36.24;36.24
2014-01-01 12:00:00.000;12941;36.32;36.32
2014-01-01 12:30:00.000;12941;36.64;36.64
2014-01-01 13:00:00.000;12941;36.64;36.64
2014-01-01 13:30:00.000;12941;36.32;36.32
2014-01-01 14:00:00.000;12941;36.32;36.32
2014-01-01 14:30:00.000;12941;36.24;36.24
2014-01-01 15:00:00.000;12941;52.96;52.96
2014-01-01 15:30:00.000;12941;53.12;53.12
2014-01-01 16:00:00.000;12941;52.96;52.96
2014-01-01 16:30:00.000;12941;52.88;52.88
2014-01-01 17:00:00.000;12941;53.28;53.28
2014-01-01 17:30:00.000;12941;53.6;53.6
2014-01-01 18:00:00.000;12941;50.88;50.88
2014-01-01 18:30:00.000;12941;36.56;36.56
2014-01-01 19:00:00.000;12941;36.72;36.72
2014-01-01 19:30:00.000;12941;36.48;36.48
2014-01-01 20:00:00.000;12941;36.64;36.64
2014-01-01 20:30:00.000;12941;52.72;52.72
2014-01-01 21:00:00.000;12941;53.68;53.68
2014-01-01 21:30:00.000;12941;53.68;53.68
2014-01-01 22:00:00.000;12941;53.6;53.6
2014-01-01 22:30:00.000;12941;53.76;53.76
2014-01-01 23:00:00.000;12941;53.76;53.76
2014-01-01 23:30:00.000;12941;53.68;53.68
2014-01-02 00:00:00.000;12941;41.76;41.76
2014-01-02 00:30:00.000;12941;35.6;35.6
2014-01-02 01:00:00.000;12941;35.44;35.44
2014-01-02 01:30:00.000;12941;35.92;35.92
2014-01-02 02:00:00.000;12941;35.84;35.84
2014-01-02 02:30:00.000;12941;35.84;35.84
2014-01-02 03:00:00.000;12941;36;36
2014-01-02 03:30:00.000;12941;36.08;36.08
2014-01-02 04:00:00.000;12941;36.16;36.16
2014-01-02 04:30:00.000;12941;36.16;36.16
2014-01-02 05:00:00.000;12941;36.08;36.08
2014-01-02 05:30:00.000;12941;36.16;36.16
2014-01-02 06:00:00.000;12941;35.92;35.92
2014-01-02 06:30:00.000;12941;36;36
2014-01-02 07:00:00.000;12941;36;36
2014-01-02 07:30:00.000;12941;36.32;36.32
2014-01-02 08:00:00.000;12941;37.36;37.36
2014-01-02 08:30:00.000;12941;36.88;36.88
2014-01-02 09:00:00.000;12941;36.8;36.8
2014-01-02 09:30:00.000;12941;36.8;36.8
2014-01-02 10:00:00.000;12941;36.72;36.72
2014-01-02 10:30:00.000;12941;36.32;36.32
2014-01-02 11:00:00.000;12941;36.88;36.88
2014-01-02 11:30:00.000;12941;36.88;36.88
2014-01-02 12:00:00.000;12941;44.96;44.96
2014-01-02 12:30:00.000;12941;53.76;53.76
2014-01-02 13:00:00.000;12941;53.76;53.76
2014-01-02 13:30:00.000;12941;53.84;53.84
2014-01-02 14:00:00.000;12941;53.28;53.28
2014-01-02 14:30:00.000;12941;53.28;53.28
2014-01-02 15:00:00.000;12941;52.72;52.72
2014-01-02 15:30:00.000;12941;42.56;42.56
2014-01-02 16:00:00.000;12941;36.8;36.8
2014-01-02 16:30:00.000;12941;36.64;36.64
2014-01-02 17:00:00.000;12941;36.48;36.48
2014-01-02 17:30:00.000;12941;36.8;36.8
2014-01-02 18:00:00.000;12941;49.92;49.92
2014-01-02 18:30:00.000;12941;53.12;53.12
2014-01-02 19:00:00.000;12941;53.52;53.52
2014-01-02 19:30:00.000;12941;53.84;53.84
2014-01-02 20:00:00.000;12941;53.68;53.68
2014-01-02 20:30:00.000;12941;53.84;53.84
2014-01-02 21:00:00.000;12941;53.52;53.52
2014-01-02 21:30:00.000;12941;53.28;53.28
2014-01-02 22:00:00.000;12941;54.24;54.24
2014-01-02 22:30:00.000;12941;54.4;54.4
2014-01-02 23:00:00.000;12941;51.2;51.2
2014-01-02 23:30:00.000;12941;37.04;37.04
2014-01-03 00:00:00.000;12941;36.24;36.24
2014-01-03 00:30:00.000;12941;36.72;36.72
2014-01-03 01:00:00.000;12941;36.24;36.24
2014-01-03 01:30:00.000;12941;35.92;35.92
2014-01-03 02:00:00.000;12941;35.44;35.44
2014-01-03 02:30:00.000;12941;35.44;35.44
2014-01-03 03:00:00.000;12941;35.76;35.76
2014-01-03 03:30:00.000;12941;35.44;35.44
2014-01-03 04:00:00.000;12941;35.52;35.52
2014-01-03 04:30:00.000;12941;35.52;35.52
2014-01-03 05:00:00.000;12941;35.36;35.36
2014-01-03 05:30:00.000;12941;35.36;35.36
2014-01-03 06:00:00.000;12941;35.44;35.44
2014-01-03 06:30:00.000;12941;35.28;35.28
2014-01-03 07:00:00.000;12941;35.2;35.2
2014-01-03 07:30:00.000;12941;35.84;35.84
2014-01-03 08:00:00.000;12941;37.2;37.2
2014-01-03 08:30:00.000;12941;36.96;36.96
2014-01-03 09:00:00.000;12941;36.72;36.72
2014-01-03 09:30:00.000;12941;36.56;36.56
2014-01-03 10:00:00.000;12941;36.56;36.56
2014-01-03 10:30:00.000;12941;36.48;36.48
2014-01-03 11:00:00.000;12941;36.24;36.24
2014-01-03 11:30:00.000;12941;37.04;37.04
2014-01-03 12:00:00.000;12941;37.12;37.12
2014-01-03 12:30:00.000;12941;47.28;47.28
2014-01-03 13:00:00.000;12941;54.72;54.72
2014-01-03 13:30:00.000;12941;54.4;54.4
2014-01-03 14:00:00.000;12941;54.32;54.32
2014-01-03 14:30:00.000;12941;54.4;54.4
2014-01-03 15:00:00.000;12941;54.32;54.32
2014-01-03 15:30:00.000;12941;44.8;44.8
2014-01-03 16:00:00.000;12941;37.04;37.04
2014-01-03 16:30:00.000;12941;36.88;36.88
2014-01-03 17:00:00.000;12941;36.56;36.56
2014-01-03 17:30:00.000;12941;42.64;42.64
2014-01-03 18:00:00.000;12941;53.76;53.76
2014-01-03 18:30:00.000;12941;53.92;53.92
2014-01-03 19:00:00.000;12941;54.08;54.08
2014-01-03 19:30:00.000;12941;54.24;54.24
2014-01-03 20:00:00.000;12941;54.4;54.4
2014-01-03 20:30:00.000;12941;54.4;54.4
2014-01-03 21:00:00.000;12941;54.48;54.48
2014-01-03 21:30:00.000;12941;54.64;54.64
2014-01-03 22:00:00.000;12941;46.32;46.32
2014-01-03 22:30:00.000;12941;37.44;37.44
2014-01-03 23:00:00.000;12941;37.68;37.68
2014-01-03 23:30:00.000;12941;36.96;36.96
2014-01-04 00:00:00.000;12941;35.92;35.92
2014-01-04 00:30:00.000;12941;36.24;36.24
2014-01-04 01:00:00.000;12941;36.32;36.32
2014-01-04 01:30:00.000;12941;36.4;36.4
2014-01-04 02:00:00.000;12941;35.6;35.6
2014-01-04 02:30:00.000;12941;35.68;35.68
2014-01-04 03:00:00.000;12941;35.76;35.76
2014-01-04 03:30:00.000;12941;35.84;35.84
2014-01-04 04:00:00.000;12941;35.92;35.92
2014-01-04 04:30:00.000;12941;35.76;35.76
