Data;item;v0;v1
2015-05-01 00:00:00.000;12941;8.96;8.96
2015-05-01 00:30:00.000;12941;8.96;8.96
2015-05-01 01:00:00.000;12941;8.96;8.96
2015-05-01 01:30:00.000;12941;9.04;9.04
2015-05-01 02:00:00.000;12941;9.04;9.04
2015-05-01 02:30:00.000;12941;9.04;9.04
2015-05-01 03:00:00.000;12941;9.12;9.12
2015-05-01 03:30:00.000;12941;8.96;8.96
2015-05-01 04:00:00.000;12941;8.8;8.8
2015-05-01 04:30:00.000;12941;8.64;8.64
2015-05-01 05:00:00.000;12941;8.32;8.32
2015-05-01 05:30:00.000;12941;8.32;8.32
2015-05-01 06:00:00.000;12941;8.4;8.4
2015-05-01 06:30:00.000;12941;8.32;8.32
2015-05-01 07:00:00.000;12941;8.24;8.24
2015-05-01 07:30:00.000;12941;9.28;9.28
2015-05-01 08:00:00.000;12941;8.96;8.96
2015-05-01 08:30:00.000;12941;9.28;9.28
2015-05-01 09:00:00.000;12941;8.96;8.96
2015-05-01 09:30:00.000;12941;8.8;8.8
2015-05-01 10:00:00.000;12941;8.64;8.64
2015-05-01 10:30:00.000;12941;9.12;9.12
2015-05-01 11:00:00.000;12941;8.64;8.64
2015-05-01 11:30:00.000;12941;8.56;8.56
2015-05-01 12:00:00.000;12941;8.64;8.64
2015-05-01 12:30:00.000;12941;8.8;8.8
2015-05-01 13:00:00.000;12941;9.12;9.12
2015-05-01 13:30:00.000;12941;8.56;8.56
2015-05-01 14:00:00.000;12941;8.56;8.56
2015-05-01 14:30:00.000;12941;8.56;8.56
2015-05-01 15:00:00.000;12941;8.56;8.56
2015-05-01 15:30:00.000;12941;8.64;8.64
2015-05-01 16:00:00.000;12941;9.04;9.04
2015-05-01 16:30:00.000;12941;8.64;8.64
2015-05-01 17:00:00.000;12941;8.56;8.56
2015-05-01 17:30:00.000;12941;8.56;8.56
2015-05-01 18:00:00.000;12941;8.64;8.64
2015-05-01 18:30:00.000;12941;8.88;8.88
2015-05-01 19:00:00.000;12941;8.56;8.56
2015-05-01 19:30:00.000;12941;8.96;8.96
2015-05-01 20:00:00.000;12941;9.28;9.28
2015-05-01 20:30:00.000;12941;9.44;9.44
2015-05-01 21:00:00.000;12941;9.28;9.28
2015-05-01 21:30:00.000;12941;9.28;9.28
2015-05-01 22:00:00.000;12941;9.44;9.44
2015-05-01 22:30:00.000;12941;9.44;9.44
2015-05-01 23:00:00.000;12941;9.28;9.28
2015-05-01 23:30:00.000;12941;9.12;9.12
2015-05-02 00:00:00.000;12941;9.2;9.2
2015-05-02 00:30:00.000;12941;9.2;9.2
2015-05-02 01:00:00.000;12941;9.28;9.28
2015-05-02 01:30:00.000;12941;9.28;9.28
2015-05-02 02:00:00.000;12941;9.2;9.2
2015-05-02 02:30:00.000;12941;9.28;9.28
2015-05-02 03:00:00.000;12941;9.12;9.12
2015-05-02 03:30:00.000;12941;8.88;8.88
2015-05-02 04:00:00.000;12941;8.88;8.88
2015-05-02 04:30:00.000;12941;8.8;8.8
2015-05-02 05:00:00.000;12941;8.4;8.4
2015-05-02 05:30:00.000;12941;9.12;9.12
2015-05-02 06:00:00.000;12941;8.4;8.4
2015-05-02 06:30:00.000;12941;8.4;8.4
2015-05-02 07:00:00.000;12941;8.24;8.24
2015-05-02 07:30:00.000;12941;8.72;8.72
2015-05-02 08:00:00.000;12941;8.64;8.64
2015-05-02 08:30:00.000;12941;8.96;8.96
2015-05-02 09:00:00.000;12941;8.4;8.4
2015-05-02 09:30:00.000;12941;8.48;8.48
2015-05-02 10:00:00.000;12941;8.48;8.48
2015-05-02 10:30:00.000;12941;8.64;8.64
2015-05-02 11:00:00.000;12941;8.56;8.56
2015-05-02 11:30:00.000;12941;8.64;8.64
2015-05-02 12:00:00.000;12941;8.8;8.8
2015-05-02 12:30:00.000;12941;8.64;8.64
2015-05-02 13:00:00.000;12941;8.64;8.64
2015-05-02 13:30:00.000;12941;8.56;8.56
2015-05-02 14:00:00.000;12941;8.64;8.64
2015-05-02 14:30:00.000;12941;8.56;8.56
2015-05-02 15:00:00.000;12941;8.56;8.56
2015-05-02 15:30:00.000;12941;8.64;8.64
2015-05-02 16:00:00.000;12941;8.56;8.56
2015-05-02 16:30:00.000;12941;8.64;8.64
2015-05-02 17:00:00.000;12941;8.64;8.64
2015-05-02 17:30:00.000;12941;8.56;8.56
2015-05-02 18:00:00.000;12941;9.12;9.12
2015-05-02 18:30:00.000;12941;8.56;8.56
2015-05-02 19:00:00.000;12941;8.64;8.64
2015-05-02 19:30:00.000;12941;8.96;8.96
2015-05-02 20:00:00.000;12941;9.28;9.28
2015-05-02 20:30:00.000;12941;9.36;9.36
2015-05-02 21:00:00.000;12941;9.28;9.28
2015-05-02 21:30:00.000;12941;9.36;9.36
2015-05-02 22:00:00.000;12941;9.36;9.36
2015-05-02 22:30:00.000;12941;9.52;9.52
2015-05-02 23:00:00.000;12941;9.28;9.28
2015-05-02 23:30:00.000;12941;9.04;9.04
2015-05-03 00:00:00.000;12941;9.12;9.12
2015-05-03 00:30:00.000;12941;9.04;9.04
2015-05-03 01:00:00.000;12941;9.12;9.12
2015-05-03 01:30:00.000;12941;9.12;9.12
2015-05-03 02:00:00.000;12941;9.2;9.2
2015-05-03 02:30:00.000;12941;9.2;9.2
2015-05-03 03:00:00.000;12941;9.2;9.2
2015-05-03 03:30:00.000;12941;9.04;9.04
2015-05-03 04:00:00.000;12941;8.64;8.64
2015-05-03 04:30:00.000;12941;8.4;8.4
2015-05-03 05:00:00.000;12941;8.32;8.32
2015-05-03 05:30:00.000;12941;8.24;8.24
2015-05-03 06:00:00.000;12941;8.32;8.32
