Data;item;v0;v1
2015-03-01 00:00:00.000;12941;35.68;35.68
2015-03-01 00:30:00.000;12941;36.08;36.08
2015-03-01 01:00:00.000;12941;36;36
2015-03-01 01:30:00.000;12941;36.48;36.48
2015-03-01 02:00:00.000;12941;36.32;36.32
2015-03-01 02:30:00.000;12941;36.32;36.32
2015-03-01 03:00:00.000;12941;36.32;36.32
2015-03-01 03:30:00.000;12941;36.48;36.48
2015-03-01 04:00:00.000;12941;36.32;36.32
2015-03-01 04:30:00.000;12941;36.4;36.4
2015-03-01 05:00:00.000;12941;36.88;36.88
2015-03-01 05:30:00.000;12941;36.4;36.4
2015-03-01 06:00:00.000;12941;36.8;36.8
2015-03-01 06:30:00.000;12941;36.48;36.48
2015-03-01 07:00:00.000;12941;36.96;36.96
2015-03-01 07:30:00.000;12941;37.36;37.36
2015-03-01 08:00:00.000;12941;37.68;37.68
2015-03-01 08:30:00.000;12941;37.28;37.28
2015-03-01 09:00:00.000;12941;37.12;37.12
2015-03-01 09:30:00.000;12941;36.88;36.88
2015-03-01 10:00:00.000;12941;36.64;36.64
2015-03-01 10:30:00.000;12941;36.64;36.64
2015-03-01 11:00:00.000;12941;36.48;36.48
2015-03-01 11:30:00.000;12941;36.32;36.32
2015-03-01 12:00:00.000;12941;36.4;36.4
2015-03-01 12:30:00.000;12941;36.48;36.48
2015-03-01 13:00:00.000;12941;36.24;36.24
2015-03-01 13:30:00.000;12941;36.08;36.08
2015-03-01 14:00:00.000;12941;36.4;36.4
2015-03-01 14:30:00.000;12941;36.24;36.24
2015-03-01 15:00:00.000;12941;36.56;36.56
2015-03-01 15:30:00.000;12941;36.4;36.4
2015-03-01 16:00:00.000;12941;36.4;36.4
2015-03-01 16:30:00.000;12941;36.16;36.16
2015-03-01 17:00:00.000;12941;36.16;36.16
2015-03-01 17:30:00.000;12941;36.08;36.08
2015-03-01 18:00:00.000;12941;36.8;36.8
2015-03-01 18:30:00.000;12941;36.8;36.8
2015-03-01 19:00:00.000;12941;36.64;36.64
2015-03-01 19:30:00.000;12941;36.56;36.56
2015-03-01 20:00:00.000;12941;36.72;36.72
2015-03-01 20:30:00.000;12941;36.88;36.88
2015-03-01 21:00:00.000;12941;37.04;37.04
2015-03-01 21:30:00.000;12941;37.04;37.04
2015-03-01 22:00:00.000;12941;37.36;37.36
2015-03-01 22:30:00.000;12941;37.76;37.76
2015-03-01 23:00:00.000;12941;36.88;36.88
2015-03-01 23:30:00.000;12941;36.32;36.32
2015-03-02 00:00:00.000;12941;36.08;36.08
2015-03-02 00:30:00.000;12941;36.24;36.24
2015-03-02 01:00:00.000;12941;36.48;36.48
2015-03-02 01:30:00.000;12941;36.48;36.48
2015-03-02 02:00:00.000;12941;36.8;36.8
2015-03-02 02:30:00.000;12941;36.8;36.8
2015-03-02 03:00:00.000;12941;36.16;36.16
